GameID,class,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
4150,2,19,10,100,94.032,0.004096,0.000334,6,0.000035,0.000105,0.002215,41.024,74.0317,6.2619,14,0.001318,6,0,0
10061,8,NULL,NULL,NULL,284.2296,0.016069,0.000711,9,0.000355,0.000548,0.00668,9.4756,29.6851,5.3326,25,0.002459,7,0,0
781,5,24,8,800,180.282,0.008314,0.000616,6,0.000042,0.000856,0.002611,30.8755,60.24,10.36,22,0.00141,8,0.00024,0.000606
2051,1,16,6,670,56.6298,0.00053,0.000268,1,0.000006,0.000033,0.001868,102.5269,111.1761,5.5075,23,0.000508,9,0.00005,0.000195
8276,4,25,20,2520,60.513,0.000786,0.000077,4,0.000048,0.000153,0.002935,34.3869,79.2941,3.7484,19,0.00094,10,0.000182,0.000115
7258,7,23,56,2400,171.7614,0.006926,0.000657,8,0.00018,0.000949,0.005066,23.7598,37.6891,5.6487,34,0.000533,9,0.000223,0.002685
8976,4,22,10,200,90.4866,0.001919,0.000234,6,0.000027,0.000198,0.003162,30.9257,65.6068,4.7664,24,0.001189,7,0,0
8635,2,16,16,500,131.0976,0.002649,0.000465,0,0,0.000848,0.003915,42.2738,55.905,5.5282,26,0.001092,6,0,0
3720,2,18,14,230,64.9608,0,0,0,0,0.00011,0.002624,32.7797,68.437,4.7479,14,0.000639,4,0,0
2626,3,29,10,366,72.7032,0.000829,0.000191,4,0,0.000127,0.002507,57.6752,64.7458,5.322,9,0.001679,5,0,0
2029,7,19,28,1466,234.7176,0.011472,0.000936,8,0.000092,0.00091,0.004602,15.0575,43.1519,7.0774,33,0.003191,7,0.000053,0
754,2,20,10,50,43.3884,0.000341,0.000217,4,0,0.000217,0.001966,26.381,73.8898,4.1339,12,0.00065,7,0,0.000108
3734,1,25,10,100,30.1632,0.000427,0.000122,3,0,0.000153,0.001526,113.0612,108.72,3.7,9,0.000519,4,0,0.000031
7863,4,20,20,1000,109.8432,0.002028,0.000431,7,0.000176,0.00024,0.003066,29.2775,68.6875,6.2812,21,0.000623,5,0,0
7281,5,16,14,700,154.7772,0.002782,0.000311,5,0.00006,0.000542,0.004148,20.932,48.8426,6.3559,27,0.001788,10,0.00009,0.00011
10073,8,NULL,NULL,NULL,312.9804,0.026327,0.000266,6,0,0.000207,0.005053,14.6118,30.7836,6.193,10,0.001802,4,0,0.00003
8024,4,31,4,700,55.2216,0.001441,0.000427,9,0,0.000258,0.002842,70.4421,75.2168,3.2028,26,0.000715,11,0.000089,0
3671,3,22,10,500,127.4898,0.004203,0.000343,7,0,0.000311,0.003173,34.5285,56.3918,6.2629,20,0.000998,7,0.000131,0.000065
2317,4,20,30,250,106.068,0.001892,0.00008,0,0.000013,0.000226,0.003397,37.3701,55.3725,5.3098,20,0.001066,7,0,0
6143,2,16,10,300,94.0176,0.003115,0.000496,2,0,0.000018,0.003575,48.2189,60.8911,4.0545,26,0.001345,7,0.000089,0
5622,2,18,8,30,85.9248,0.00094,0.000051,0,0.000025,0.000254,0.002058,51.8,65.2346,7.4321,11,0.002337,5,0,0
953,7,25,42,2400,182.6208,0.005607,0.00031,8,0.000203,0.000662,0.005254,24.4969,38.626,5.4065,18,0.001164,7,0,0
2660,5,22,20,800,155.4156,0.001999,0.000459,4,0,0.000723,0.003765,36.6874,46.5124,7.6488,32,0.001353,7,0.000902,0.000731
1599,4,19,12,500,97.8444,0.000617,0.000114,4,0,0.000122,0.002598,32.3176,56.5161,6.1437,31,0.000434,6,0,0
6206,6,16,28,400,148.1742,0.006153,0.000474,7,0.000024,0.000049,0.004523,34.566,55.129,4.7285,20,0.001958,7,0.000243,0.00017
4182,5,23,28,500,134.388,0.003001,0.000477,7,0.000032,0.000424,0.004221,28.7557,48.2915,5.5955,24,0.001188,8,0.000127,0.000954
8002,6,25,20,750,149.1078,0.005845,0.000552,3,0.000019,0.000295,0.003931,37.0194,49.5593,5.8232,29,0.001028,8,0.000219,0.000257
1365,2,19,24,450,58.6338,0.001476,0.000197,0,0,0.000315,0.002047,47.8447,92.8846,4.9135,19,0.000748,7,0,0
3344,1,20,20,300,60.0696,0.000928,0.000314,0,0.000026,0.000274,0.00277,51.8104,76.1698,3.9717,23,0.000457,7,0.000144,0.00017
333,2,16,28,300,76.8504,0.000714,0.000357,1,0,0.000104,0.001947,42.5714,82.5089,7.2249,18,0.00038,3,0,0
7927,4,31,12,600,63.9486,0.001207,0.000467,6,0.00008,0.000402,0.002333,52,83.8897,4.7448,16,0.000595,7,0,0.000676
7974,2,20,10,100,61.0146,0.000014,0.000027,0,0.000027,0.000217,0.003253,63.6318,79.1167,3.5583,24,0.000813,4,0,0.000095
10069,8,NULL,NULL,NULL,313.908,0.019537,0.001214,4,0.000318,0.000607,0.005879,8.1642,26.0918,6.7885,26,0.001321,8,0.000106,0.000443
1358,6,17,36,900,131.8242,0.004211,0.000596,5,0.000313,0.000481,0.002967,27.3357,65.7042,7.5,28,0.00139,8,0.000125,0.000794
8208,1,20,30,130,80.1444,0.000472,0.000079,3,0,0.001406,0.002064,28.8421,101.2,7.1524,18,0.000659,7,0,0.000029
7666,1,29,8,1000,54.4284,0.000241,0.000137,0,0.000034,0.000458,0.001489,45.3023,109.1385,7.0846,16,0.00063,6,0,0
8303,4,19,8,400,82.2612,0.000306,0.000079,4,0.000091,0.000255,0.002877,42.7219,69.3543,5.3858,34,0.000549,11,0.000283,0.000289
8379,2,18,28,300,145.4184,0.007524,0.000402,6,0.00004,0.000215,0.003675,46.989,52.2336,5.5657,22,0.001207,7,0,0
2549,6,21,36,1200,164.5494,0.005628,0.000823,5,0.000029,0.001367,0.003233,27.0868,51.4182,8.3045,27,0.001837,8,0.000103,0.000147
6744,1,19,4,250,37.6506,0.000644,0.000097,5,0,0.00014,0.00246,104.9298,92.4192,2.6681,14,0.000226,7,0,0
5213,4,16,10,1000,114.6312,0.002564,0.000276,7,0,0.000368,0.003439,44.0359,63.3393,5.5848,23,0.001597,6,0.00043,0.000138
6894,4,25,16,500,124.623,0.003285,0.000506,6,0,0.000889,0.003982,36.2606,63.1864,5.4266,41,0.001699,7,0,0
851,4,22,10,350,130.2162,0.004411,0.000648,2,0.000011,0.000276,0.003943,34.7568,50.372,5.4582,26,0.000872,8,0.000415,0.000361
7531,2,28,6,200,50.8674,0.00009,0.00006,0,0,0.000284,0.002001,46.1053,98.0896,4.7836,8,0.000388,7,0,0
5784,1,19,4,60,68.4336,0.001835,0.000251,0,0.000078,0.000337,0.002321,84.0949,91.9054,4.8851,26,0.000659,11,0.000024,0
2533,1,24,10,300,54.045,0.000372,0.000068,3,0.000017,0.000186,0.002197,63.2248,96.2462,4.5538,11,0.000473,3,0,0
7598,6,18,2,600,154.848,0.006265,0.000584,5,0.000014,0.00019,0.004297,31.8608,47.6714,6.0363,28,0.001005,10,0.000346,0.000903
5771,5,17,28,1270,151.7454,0.005449,0.000653,5,0.000277,0.00051,0.003633,25.9083,52.6707,6.5518,23,0.001196,5,0.000144,0.000277
4555,7,19,28,500,201.2946,0.011939,0.000665,9,0.000726,0.000357,0.005059,19.2195,37.7324,5.1436,31,0.001009,6,0,0
6359,2,26,6,300,96.2022,0.002951,0.000322,3,0,0,0.002173,61.2,77.4321,6.6173,24,0.001073,5,0,0
6177,7,21,6,500,115.7556,0.002693,0.000478,5,0.000326,0.000513,0.004406,20.4244,51.3333,4.3783,22,0.000711,7,0,0.000221
6829,5,27,42,900,134.58,0.003317,0.000363,6,0.000082,0.000141,0.003774,25.6822,47.6398,6.0932,25,0.001043,8,0,0.000035
7287,6,26,36,1100,157.7322,0.006388,0.000445,6,0.000289,0.00025,0.005693,28.3187,40.4829,4.0384,38,0.001437,10,0.000172,0.00007
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
1634,1,18,4,50,82.6356,0.001949,0.000039,1,0,0,0.002612,79.8788,84.0597,5.0896,14,0.000936,5,0,0
5599,5,23,8,750,92.0592,0.000646,0.000165,2,0.000015,0.000285,0.003424,45.9736,68.0877,4.6535,17,0.003094,8,0,0.000015
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
4754,7,18,98,700,236.0316,0.015664,0.001015,10,0.000366,0.001632,0.006487,18.7787,29.9871,4.3371,25,0.001507,8,0,0
10068,8,NULL,NULL,NULL,288.9198,0.029322,0.001569,6,0.000118,0.000219,0.005213,23.2857,32.8026,4.754,24,0.00113,5,0,0
5390,3,21,10,150,95.5446,0.001308,0.00022,6,0.000028,0.000413,0.00373,42.5481,60.8413,4.4244,23,0.000977,7,0,0
5738,1,16,14,450,52.644,0.000538,0.000108,3,0,0.000108,0.001959,34.8889,107.033,4.989,13,0.000452,4,0,0
1286,6,19,10,700,176.64,0.016996,0.000466,1,0.000047,0.000117,0.002658,55.5752,81.2281,5.9211,10,0.000606,4,0,0
3750,6,23,28,1000,208.9488,0.007895,0.000197,2,0.000063,0.000197,0.006427,13.9582,29.2089,4.6825,24,0.000806,6,0,0
8117,3,16,24,100,59.7024,0.0002,0.000033,2,0,0.0004,0.00328,53.0476,74.1153,3.4881,19,0.000645,6,0,0.000156
900,2,22,30,700,82.9572,0.003751,0.000194,1,0,0.000226,0.000679,45.8,93.7143,17.7619,6,0.000711,4,0,0
5435,2,19,6,150,56.1102,0.00073,0.000253,3,0,0,0.002077,30.1918,74.2162,5.2838,11,0.001095,3,0,0.000617
5060,1,20,28,100,139.6362,0.007162,0.000605,3,0,0.00002,0.002219,58.8624,76.4364,9.2364,20,0.000666,5,0,0
2989,2,16,20,100,53.5938,0.00177,0.000205,2,0.000029,0.000015,0.002706,65.0217,84.3459,3.1405,11,0.000834,4,0,0
4699,7,23,14,750,166.5456,0.006804,0.000361,6,0.000764,0.000605,0.004065,18.4845,49.2562,6.1219,26,0.000664,7,0,0
2974,2,16,24,900,82.5966,0.002204,0.000414,1,0.000031,0.000435,0.00269,56.6486,75.9385,5.1231,24,0.000569,6,0,0.000031
2332,3,18,36,800,82.8966,0.0032,0.000318,1,0.000199,0.000397,0.002504,52.64,72.0952,5.0476,20,0.000855,4,0,0.000656
4258,2,20,28,80,77.5758,0.001095,0.000616,4,0.000029,0.000469,0.003627,47.5135,58.1671,3.8086,19,0.000538,9,0.000225,0.000098
2095,1,38,16,300,71.595,0.000277,0.000029,2,0.000175,0.000233,0.002085,30.5634,76.4476,6.4336,15,0.001414,6,0,0
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
9162,3,27,8,400,54.3882,0.001141,0.000357,1,0.000012,0.000219,0.002651,79.7729,87.3913,3.5043,17,0.000646,7,0,0
970,6,19,10,350,104.1918,0.001919,0.000462,6,0,0.000249,0.003928,35.1273,57.0679,4.5882,13,0.000942,6,0.00032,0
10079,8,NULL,NULL,NULL,254.2188,0.016608,0.000788,6,0.000926,0.00033,0.005408,14.9191,35.9921,5.7205,28,0.001129,6,0,0
5175,3,19,28,1000,91.713,0.00131,0.000107,0,0.000027,0.00008,0.002086,31.8442,96.8205,7.6923,9,0.000615,3,0,0
4227,2,18,8,400,119.2446,0.002191,0.000123,5,0.000325,0.002031,0.003296,34.9925,67.4637,6.3408,23,0.000626,7,0.000061,0.00016
3717,2,22,6,100,73.5396,0.000154,0.000019,1,0.000058,0.00025,0.00267,62.8406,65.036,5.1583,15,0.000711,6,0,0.000096
866,3,20,6,1000,61.467,0.00004,0.000029,4,0.000057,0.000046,0.003049,47.2495,85.5431,3.9345,24,0.000388,9,0,0.000057
2089,5,23,8,300,173.355,0.005134,0.000578,5,0.000013,0.000796,0.00421,29.2355,47,6.3872,30,0.001912,7,0,0.000013
10025,8,NULL,NULL,NULL,179.9982,0.009524,0.001052,6,0,0.000125,0.003567,32.5628,39.56,7.005,13,0.000999,6,0,0
2939,6,22,20,700,132.6198,0.002718,0.000226,6,0.00034,0.000503,0.004114,33.1534,52.7584,5.5413,22,0.001409,8,0.000063,0.000151
3752,1,20,10,700,66.102,0.000253,0.000145,1,0.000009,0.000235,0.002435,69.8806,95.1524,5.1784,14,0.000896,8,0.000063,0.000235
2713,4,21,16,2700,96.4116,0,0.000045,3,0.00003,0.000075,0.002866,29.822,61.4167,6.3125,19,0.000866,7,0,0
6581,2,26,6,50,62.0004,0.001315,0.000228,7,0.000027,0.000192,0.002411,59.635,104.2879,4.9015,28,0.000932,6,0,0
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
5483,1,23,20,216,54.405,0.002137,0.000356,1,0.000186,0.000237,0.002256,37.6634,96.2237,3.8487,25,0.000594,8,0,0.000045
652,3,17,8,730,114.2478,0.000792,0.000113,1,0,0.000113,0.002036,24.1509,79.037,10.2222,9,0.001244,4,0,0.000075
10064,8,NULL,NULL,NULL,256.5888,0.019592,0.00058,8,0.000416,0.000357,0.005812,17.0462,34.3734,5.0563,19,0.001308,7,0,0
4281,4,22,2,500,87.2328,0.003188,0.000397,1,0,0.000099,0.003471,53.9836,63.4612,3.902,20,0.000836,6,0,0.000227
1030,2,25,12,400,105.8694,0.006526,0.000441,5,0,0.000046,0.003391,31.8621,69.8904,4.0068,12,0.000766,6,0,0.000163
512,3,27,6,120,58.6008,0.001649,0.000376,3,0.000058,0.000231,0.002112,37.5,104.9863,4.6712,10,0.001013,4,0,0.000145
699,1,21,10,150,86.2812,0.001028,0.000177,4,0.000024,0.000189,0.00293,60.1296,76.3871,5.1573,23,0.001134,6,0,0
7091,5,21,18,334,163.7748,0.006197,0.000169,3,0.000193,0.000434,0.003665,24.9801,42.7632,6.5197,10,0.000723,5,0,0
439,3,25,20,800,76.5426,0.001061,0.000251,6,0.00004,0.000415,0.002749,57.1442,82.9353,4.9448,23,0.000574,6,0,0
8506,2,22,4,200,98.3262,0.003167,0.000389,3,0.000013,0.000195,0.002648,48.4532,66.6275,5.7402,26,0.000792,6,0,0.000026
8333,3,21,8,1000,98.9022,0.000673,0.000228,2,0.00008,0.000125,0.002941,35.3774,65.8295,6.3062,22,0.000878,7,0.000046,0.000125
10028,8,NULL,NULL,NULL,319.7148,0.03713,0.00082,5,0.000403,0.000619,0.005208,35.4127,44.0552,4.4282,26,0.000892,6,0.000245,0.000144
10061,8,NULL,NULL,NULL,284.2296,0.016069,0.000711,9,0.000355,0.000548,0.00668,9.4756,29.6851,5.3326,25,0.002459,7,0,0
7077,5,21,8,400,115.8672,0.002707,0.000394,5,0,0.000381,0.003784,34.5226,51.75,5.0174,24,0.001117,5,0,0
10006,8,NULL,NULL,NULL,294.0996,0.02964,0.001076,6,0.000302,0.002374,0.006294,16.6393,36.8192,4.185,26,0.000987,6,0,0
10021,8,NULL,NULL,NULL,189.5778,0.007559,0.000487,10,0.000606,0.000566,0.005821,22.0317,36.733,4.905,28,0.00054,5,0,0
557,4,18,12,2000,133.3434,0.0035,0.000519,6,0.000019,0.000189,0.004688,34.6935,46.4869,4.7807,21,0.001264,8,0.000311,0.000877
7889,7,17,6,1100,159.2238,0.00357,0.000872,4,0.000241,0.0007,0.004833,17.9333,36.4181,5.323,21,0.00124,7,0,0.000046
10045,8,NULL,NULL,NULL,203.7726,0.008337,0.000573,5,0.000614,0.000757,0.005954,11.3597,31.1615,5.1082,23,0.000859,7,0,0
7848,7,26,36,1300,188.5512,0.008662,0.001387,5,0.000368,0.000397,0.005371,23.0188,37.9249,4.8863,36,0.000522,7,0.00035,0.000765
3131,4,20,8,600,93.4368,0.001991,0.000434,2,0.000153,0.000293,0.002871,39.8036,68.64,5.4711,28,0.000983,8,0.000064,0.00014
651,2,29,4,100,86.5122,0.000697,0.00007,1,0.000035,0.000244,0.003331,39.6211,67.0995,4.623,12,0.000715,3,0,0
1366,1,20,14,200,96.7374,0.002277,0.000246,1,0,0.000415,0.002016,57.3231,85.5267,8.2977,17,0.001031,5,0,0
2076,7,23,56,2400,136.2432,0.006425,0.000855,10,0.00001,0.000185,0.005132,28.0987,39.9318,4.0322,33,0.001118,10,0.000107,0.000826
4715,4,18,12,750,120.072,0.007979,0.000446,5,0.000054,0.000473,0.002889,43.6056,71.2523,5.3178,20,0.000864,7,0,0.000095
8760,7,23,6,1500,212.148,0.014708,0.000916,10,0.000458,0.000555,0.004187,27.7385,42.7716,6.0269,25,0.000683,4,0,0
2224,5,20,4,400,113.613,0.00238,0.000721,6,0.00003,0.000158,0.003495,21.2578,55.0056,5.6695,29,0.000839,6,0,0.000573
10090,8,NULL,NULL,NULL,314.67,0.028043,0.001157,10,0.000246,0.001083,0.004259,14.3023,36.1156,7.1965,16,0.000788,4,0,0
6308,5,19,8,600,177.3408,0.012785,0.000739,3,0.000137,0.000172,0.004021,29.0129,45.9487,5.0641,13,0.000876,4,0,0.000395
8406,4,20,10,300,158.7516,0.003882,0.000182,1,0.000321,0.000447,0.004608,24.1581,42.7758,5.7485,34,0.001285,6,0.00014,0.000824
1105,6,20,42,2500,86.5962,0.001548,0.000448,2,0.000009,0.000358,0.003204,45.3333,63.2737,4.8017,28,0.001029,9,0.00009,0.000233
7863,4,20,20,1000,109.8432,0.002028,0.000431,7,0.000176,0.00024,0.003066,29.2775,68.6875,6.2812,21,0.000623,5,0,0
5658,6,21,12,400,134.421,0.005315,0.000233,4,0.000055,0.000066,0.00258,30.1034,68.721,8.0644,16,0.000841,5,0,0
2886,6,24,56,2300,165.303,0.008617,0.000691,7,0.000048,0.000298,0.004612,29.9067,42.9044,4.8088,23,0.00087,7,0,0
1366,1,20,14,200,96.7374,0.002277,0.000246,1,0,0.000415,0.002016,57.3231,85.5267,8.2977,17,0.001031,5,0,0
7291,4,21,20,200,68.9058,0.000387,0.000193,0,0,0.000351,0.00376,36.939,62.5234,3.3832,15,0.000966,6,0,0.000141
366,5,23,12,500,136.5768,0.002483,0.000179,2,0,0.000051,0.002304,34.7416,61.2889,10.0333,17,0.000589,4,0,0.000077
6344,2,20,6,400,72.5826,0.000545,0.000124,0,0.00005,0.000099,0.0028,59.6786,68.531,4.6903,9,0.000595,4,0,0
6847,1,35,12,450,46.8606,0.001233,0.000184,4,0,0.000411,0.002456,71.4159,93.9559,3.1982,26,0.000476,10,0.000022,0.000011
8348,3,19,8,100,83.682,0.000969,0.000224,1,0,0.000025,0.002683,41.1963,52.7037,5.6019,21,0.00072,3,0,0
632,5,18,10,1000,141.735,0.003981,0.000425,3,0.000138,0.000402,0.003614,24,50.2857,6.4825,26,0.00179,8,0.000184,0.000149
5335,3,16,6,500,81.5658,0.000798,0.000487,4,0.000005,0.000119,0.003377,59.9754,63.7791,4.3298,31,0.000378,9,0,0.000357
2079,4,28,12,600,147.8922,0.01291,0.000553,7,0.000072,0.000307,0.003655,27.6854,57.9384,4.1905,27,0.000891,8,0.000102,0.000215
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
8322,4,24,28,1000,82.8864,0.00003,0.00006,2,0.00006,0.00009,0.002066,20.7647,72.9275,7.5072,10,0.000778,3,0,0
655,5,18,28,700,128.9046,0.003752,0.000588,5,0.000015,0.000053,0.005073,35.1493,43.3795,4.1099,31,0.000741,9,0.000138,0.00042
7225,4,23,12,400,80.922,0.001901,0.00027,10,0.000093,0.000734,0.002365,61.4951,89.5686,6.3562,27,0.000842,9,0.00007,0.000155
2947,4,18,2,400,73.7772,0.000249,0.00005,2,0,0.000025,0.002784,57.009,60.1071,5.0089,14,0.00082,3,0,0
2856,5,26,8,500,67.332,0.002098,0.000218,2,0,0.000327,0.002698,46.9796,78.0606,3.8687,12,0.000572,4,0,0.000027
10073,8,NULL,NULL,NULL,312.9804,0.026327,0.000266,6,0,0.000207,0.005053,14.6118,30.7836,6.193,10,0.001802,4,0,0.00003
7820,5,27,20,720,135.273,0.002077,0.000238,9,0.000051,0.00303,0.00366,19.7576,55.1907,6.6256,30,0.001124,7,0,0
4985,2,20,30,450,132.7158,0.005698,0.000087,2,0,0.00032,0.002704,35.913,71.5699,7.129,12,0.000698,4,0,0
8849,1,19,14,30,47.2152,0.001517,0.000284,5,0,0.000213,0.001944,71.6543,100.6829,3.7561,14,0.000522,5,0,0
5472,6,17,14,450,85.1622,0.002521,0.000513,6,0.000009,0.000104,0.003651,38.9021,63.2667,3.8238,26,0.000809,8,0.000269,0.000113
6805,5,26,10,300,131.406,0.004581,0.000639,10,0.000163,0.000884,0.002678,26.4898,66.4162,7.5482,19,0.00102,6,0.000122,0.000136
2915,7,22,28,1250,143.7066,0.00728,0.000718,8,0.000256,0.000226,0.005547,32.0741,47.3567,3.5416,34,0.001036,8,0.000277,0.000062
6156,4,20,12,1500,106.554,0.002309,0.000355,2,0.000032,0.000388,0.00197,40.3306,74.0328,9.4918,14,0.001437,7,0,0.000016
7169,6,21,24,750,83.0268,0.001523,0.000158,5,0,0.000109,0.004588,43.5508,62.2328,3.0776,40,0.000732,6,0,0
8048,7,22,28,2700,179.7546,0.005395,0.000583,8,0.000885,0.000439,0.005214,24.1628,40.1626,5.3062,53,0.000621,8,0,0
10069,8,NULL,NULL,NULL,313.908,0.019537,0.001214,4,0.000318,0.000607,0.005879,8.1642,26.0918,6.7885,26,0.001321,8,0.000106,0.000443
1382,3,22,10,600,71.2914,0.001148,0.00009,4,0.000169,0.000079,0.003296,44.6301,69.8976,3.6997,23,0.000596,7,0,0
609,6,16,14,1000,165.0564,0.004707,0.000685,7,0.000015,0.000423,0.005086,27.7471,39.7249,5.0401,28,0.001384,7,0,0.000189
10028,8,NULL,NULL,NULL,319.7148,0.03713,0.00082,5,0.000403,0.000619,0.005208,35.4127,44.0552,4.4282,26,0.000892,6,0.000245,0.000144
7660,6,21,42,1300,122.5092,0.004473,0.000939,7,0.000086,0.000507,0.003101,28.352,64.5896,6.1275,19,0.000531,4,0,0
10030,8,NULL,NULL,NULL,275.8632,0.019502,0.001449,10,0.000306,0.000386,0.007569,18.1407,24.0936,4.1723,15,0.001031,5,0,0
6358,5,23,12,3000,157.6836,0.007243,0.000225,7,0.000039,0.000966,0.003875,30.4444,47.5567,5.8589,28,0.001152,8,0,0.000156
1763,4,18,12,350,122.8446,0.002395,0.000406,2,0.000008,0.000195,0.004354,30.535,51.19,4.7885,29,0.000858,7,0.000234,0.000328
2079,4,28,12,600,147.8922,0.01291,0.000553,7,0.000072,0.000307,0.003655,27.6854,57.9384,4.1905,27,0.000891,8,0.000102,0.000215
7377,5,20,2,400,122.9772,0.002428,0.000509,8,0,0,0.003527,35.2897,47.5349,5.7023,22,0.00169,7,0.000082,0.000148
398,7,24,16,1250,216.6852,0.011957,0.000396,6,0.000528,0.000839,0.005691,21.6119,32.6225,5.0083,33,0.000688,8,0.000038,0
7575,5,18,10,800,190.323,0.010205,0.00057,4,0,0.000138,0.003643,23.4857,44.2085,7.4028,21,0.002314,5,0.000397,0.001071
4353,6,19,42,1100,107.1708,0.000652,0.000315,5,0.000416,0.00033,0.004328,19.0647,48.9868,4.7086,28,0.000681,11,0.000401,0.00053
10079,8,NULL,NULL,NULL,254.2188,0.016608,0.000788,6,0.000926,0.00033,0.005408,14.9191,35.9921,5.7205,28,0.001129,6,0,0
2029,7,19,28,1466,234.7176,0.011472,0.000936,8,0.000092,0.00091,0.004602,15.0575,43.1519,7.0774,33,0.003191,7,0.000053,0
357,7,21,24,1000,286.4538,0.017852,0.000717,6,0.000049,0.001298,0.006206,20.4232,30.9801,5.7171,30,0.001372,6,0,0
2658,5,17,10,300,156.7506,0.008847,0.000484,5,0.000066,0.001166,0.004324,35.1837,48.8448,4.7379,26,0.000968,7,0,0.000473
10075,8,NULL,NULL,NULL,274.6194,0.022497,0.000707,6,0.000163,0.000082,0.004053,20.6757,32.7785,6.9262,15,0.000626,3,0,0
1648,1,21,20,600,44.1438,0.000413,0.000207,5,0,0.000033,0.002904,62.8421,91.5955,2.7566,17,0.000479,6,0,0
8760,7,23,6,1500,212.148,0.014708,0.000916,10,0.000458,0.000555,0.004187,27.7385,42.7716,6.0269,25,0.000683,4,0,0
1553,5,16,14,100,139.8594,0.002116,0.000509,4,0,0.000188,0.003938,38.0548,41.551,5.7279,15,0.000911,5,0,0
10021,8,NULL,NULL,NULL,189.5778,0.007559,0.000487,10,0.000606,0.000566,0.005821,22.0317,36.733,4.905,28,0.00054,5,0,0
5271,5,19,10,300,103.4796,0.002204,0.000527,0,0.000083,0.00025,0.004284,39.3766,56.5049,4.068,22,0.001054,6,0.000042,0.000028
10025,8,NULL,NULL,NULL,179.9982,0.009524,0.001052,6,0,0.000125,0.003567,32.5628,39.56,7.005,13,0.000999,6,0,0
10065,8,NULL,NULL,NULL,248.4012,0.016018,0.000874,9,0.000388,0.000372,0.005987,16.3144,30.2486,5.0973,21,0.001197,6,0,0
3761,4,21,12,300,69.5874,0.001251,0.000491,1,0.000015,0.000328,0.003678,39.8049,60.1296,3.3077,17,0.000774,7,0,0
1988,7,18,24,500,172.3362,0.00474,0.000717,5,0.000235,0.000353,0.007971,18.0054,30.2604,3.3221,27,0.00092,6,0,0
4267,3,20,20,300,74.2356,0.000714,0.000279,5,0.000087,0.000052,0.003343,53.445,74.0625,3.9583,19,0.00054,5,0,0
3302,1,23,8,60,51.5208,0.000912,0.000155,5,0,0.000069,0.002202,52.7874,101.3438,4.1016,21,0.000224,5,0,0
8982,4,20,12,700,157.8408,0.004822,0.000555,4,0.000015,0.00038,0.004092,23.4409,45.4143,6.0321,26,0.000862,7,0,0
3887,3,18,6,100,60.6852,0.000638,0.000153,5,0.000013,0.000434,0.002336,80,78.776,4.6066,15,0.000472,7,0,0
7068,5,21,28,1400,208.032,0.004206,0.000121,2,0.000407,0.000991,0.003688,17.485,39.0687,9.4955,24,0.001321,6,0,0
5888,5,24,14,600,107.073,0.000265,0.000036,0,0.000217,0.000482,0.003023,40.176,58.9801,6.3665,26,0.00153,8,0.000012,0.000012
5787,4,27,4,500,115.5444,0.004927,0.000439,10,0.000044,0.000205,0.003772,54.3035,62.093,4.438,20,0.001974,7,0,0.000015
4739,3,17,28,727,97.5852,0.000467,0.000104,5,0.000021,0.000218,0.003682,38.5876,61.0141,4.8028,19,0.000321,8,0,0
2095,1,38,16,300,71.595,0.000277,0.000029,2,0.000175,0.000233,0.002085,30.5634,76.4476,6.4336,15,0.001414,6,0,0
10035,8,NULL,NULL,NULL,298.7916,0.023253,0.000659,4,0.000433,0.00033,0.005561,16.0743,29.2593,5.8444,19,0.000783,6,0,0.000309
7494,4,19,8,450,75.0432,0.000292,0.000162,0,0.000097,0.000453,0.001782,94.1481,127.9273,7.4364,14,0.001522,4,0,0
2101,4,23,12,730,133.4454,0.005405,0.000276,4,0.000031,0.000082,0.004271,34.2446,52.4019,4.7967,26,0.000879,6,0,0
3339,1,23,2,200,44.8266,0.000117,0.000093,3,0.000023,0.00049,0.002137,58.2418,94.7541,4.0437,21,0.000724,7,0,0.000047
2533,1,24,10,300,54.045,0.000372,0.000068,3,0.000017,0.000186,0.002197,63.2248,96.2462,4.5538,11,0.000473,3,0,0
6747,3,21,6,400,92.2962,0.004674,0.000174,2,0.000062,0.000298,0.003605,32.7197,69.2966,3.7483,22,0.000771,8,0,0
915,3,18,20,500,119.8566,0.004626,0.000412,3,0,0.000266,0.002938,40.5091,66.1357,6.4932,26,0.001157,7,0.000106,0.000718
